"Line"
" 3:19:00 (lmgrd) TIMESTAMP 3/21/2021"
" 3:24:05 (ARCGIS) TIMESTAMP 3/21/2021"
" 9:19:03 (lmgrd) TIMESTAMP 3/21/2021"
" 9:29:09 (ARCGIS) TIMESTAMP 3/21/2021"
"15:19:06 (lmgrd) TIMESTAMP 3/21/2021"
"15:34:11 (ARCGIS) TIMESTAMP 3/21/2021"
"21:19:08 (lmgrd) TIMESTAMP 3/21/2021"
"21:39:15 (ARCGIS) TIMESTAMP 3/21/2021"
" 3:19:08 (lmgrd) TIMESTAMP 3/22/2021"
" 3:44:15 (ARCGIS) TIMESTAMP 3/22/2021"
" 9:19:11 (lmgrd) TIMESTAMP 3/22/2021"
" 9:49:19 (ARCGIS) TIMESTAMP 3/22/2021"
"15:19:13 (lmgrd) TIMESTAMP 3/22/2021"
"15:54:19 (ARCGIS) TIMESTAMP 3/22/2021"
"21:19:14 (lmgrd) TIMESTAMP 3/22/2021"
"21:59:23 (ARCGIS) TIMESTAMP 3/22/2021"
" 3:19:18 (lmgrd) TIMESTAMP 3/23/2021"
" 4:04:27 (ARCGIS) TIMESTAMP 3/23/2021"
" 9:19:22 (lmgrd) TIMESTAMP 3/23/2021"
"10:09:31 (ARCGIS) TIMESTAMP 3/23/2021"
"15:19:22 (lmgrd) TIMESTAMP 3/23/2021"
"16:14:32 (ARCGIS) TIMESTAMP 3/23/2021"
"21:19:26 (lmgrd) TIMESTAMP 3/23/2021"
"22:19:36 (ARCGIS) TIMESTAMP 3/23/2021"
" 3:19:30 (lmgrd) TIMESTAMP 3/24/2021"
" 4:24:36 (ARCGIS) TIMESTAMP 3/24/2021"
" 9:19:33 (lmgrd) TIMESTAMP 3/24/2021"
"10:29:40 (ARCGIS) TIMESTAMP 3/24/2021"
"15:19:37 (lmgrd) TIMESTAMP 3/24/2021"
"16:34:44 (ARCGIS) TIMESTAMP 3/24/2021"
"21:19:41 (lmgrd) TIMESTAMP 3/24/2021"
"22:39:44 (ARCGIS) TIMESTAMP 3/24/2021"
" 3:19:44 (lmgrd) TIMESTAMP 3/25/2021"
" 4:44:47 (ARCGIS) TIMESTAMP 3/25/2021"
" 9:19:48 (lmgrd) TIMESTAMP 3/25/2021"
"10:49:51 (ARCGIS) TIMESTAMP 3/25/2021"
"15:19:52 (lmgrd) TIMESTAMP 3/25/2021"
"16:54:51 (ARCGIS) TIMESTAMP 3/25/2021"
"21:19:56 (lmgrd) TIMESTAMP 3/25/2021"
"22:59:51 (ARCGIS) TIMESTAMP 3/25/2021"
" 3:19:56 (lmgrd) TIMESTAMP 3/26/2021"
" 5:04:55 (ARCGIS) TIMESTAMP 3/26/2021"
" 9:19:59 (lmgrd) TIMESTAMP 3/26/2021"
"11:09:55 (ARCGIS) TIMESTAMP 3/26/2021"
"15:20:03 (lmgrd) TIMESTAMP 3/26/2021"
"17:14:58 (ARCGIS) TIMESTAMP 3/26/2021"
"21:20:04 (lmgrd) TIMESTAMP 3/26/2021"
"23:19:59 (ARCGIS) TIMESTAMP 3/26/2021"
" 3:20:06 (lmgrd) TIMESTAMP 3/27/2021"
" 5:25:03 (ARCGIS) TIMESTAMP 3/27/2021"
" 9:20:10 (lmgrd) TIMESTAMP 3/27/2021"
"11:30:07 (ARCGIS) TIMESTAMP 3/27/2021"
"15:20:14 (lmgrd) TIMESTAMP 3/27/2021"
"17:35:07 (ARCGIS) TIMESTAMP 3/27/2021"
"21:20:18 (lmgrd) TIMESTAMP 3/27/2021"
"23:40:11 (ARCGIS) TIMESTAMP 3/27/2021"
" 3:20:18 (lmgrd) TIMESTAMP 3/28/2021"
" 5:45:12 (ARCGIS) TIMESTAMP 3/28/2021"
" 9:20:18 (lmgrd) TIMESTAMP 3/28/2021"
"11:50:12 (ARCGIS) TIMESTAMP 3/28/2021"
"15:20:22 (lmgrd) TIMESTAMP 3/28/2021"
"17:55:16 (ARCGIS) TIMESTAMP 3/28/2021"
"21:20:26 (lmgrd) TIMESTAMP 3/28/2021"
" 0:00:16 (ARCGIS) TIMESTAMP 3/29/2021"
" 3:20:30 (lmgrd) TIMESTAMP 3/29/2021"
" 6:05:20 (ARCGIS) TIMESTAMP 3/29/2021"
" 9:20:34 (lmgrd) TIMESTAMP 3/29/2021"
"12:10:20 (ARCGIS) TIMESTAMP 3/29/2021"
"15:20:38 (lmgrd) TIMESTAMP 3/29/2021"
"18:15:20 (ARCGIS) TIMESTAMP 3/29/2021"
"21:20:38 (lmgrd) TIMESTAMP 3/29/2021"
" 0:20:20 (ARCGIS) TIMESTAMP 3/30/2021"
" 3:20:42 (lmgrd) TIMESTAMP 3/30/2021"
" 6:25:24 (ARCGIS) TIMESTAMP 3/30/2021"
